,rating,restId,text,type
79,4.0,I_vzg2V92U7wdD61tvGtpg,"Pleasantly surprised by how amazing the food was! I ordered Szechuan Hot Sin and it was mind blowingly delicious! Real lobsters, huge sea scallops and ample shrimp was joined by copious amounts of broccoli, water chestnut, cabbage and zucchini. The sauce is a smoky spicy affair that complemented the ingredients. I also ordered shrimp in lobster sauce to go. Just sampled some of that and have to say it's the best I have had in years. The prices are insane too! Lunch specials are $4.85...Yes, this is not a typo. Entrees are reasonably priced and the portions are legit. The quality of the food is top notch too! Cannot wait to go back.",chinese
80,5.0,I_vzg2V92U7wdD61tvGtpg,"This is my sister's, my sister's ex boyfriend's, my friends, my family, and my favorite Chinese restaurant. The food is delicious and the workers there is so wonderful. Nothing comes close to this restaurant. When you walk in you can smell the delightful cooking. When you sit you get treated like royalty, and their service is great. You get to order what you want and while you wait you can read the horoscopes on the back of the menu. It is clean and kid friendly environment. Ton of people are there everyday. When you get your food you and bite into it you can taste love in the food. No matter what you get. You get what you expected and so much more. I can't enough good things about it. I just love the Tong Garden.",chinese
81,1.0,I_vzg2V92U7wdD61tvGtpg,"Doesn't get much worse, folks. I was ""weekending"" in Brookline and stopped in for takeout since my favorite spot around, Silver Palace, was closed for vacation. My General Tso's was soggy, the Crab Rangoon was missing all the crab...and rangoon, and it was just all around pretty nasty. I hate saying that, but it's true!",chinese
82,2.0,I_vzg2V92U7wdD61tvGtpg,"Not a fan. First time I had sweet and sour chicken and it was completely overdone. I'm talking crispy and the chicken had dried out and shriveled away from the breading. The second meal I had was general tso's and it was soggy. I actually didn't finish that. 

Gave it 2 stars because the woman at the register is nice, the mixed egg roll is good and my dog enjoys the white rice",chinese
83,5.0,Lw2vlPixPe72lDp9Cx6GoA,This was my first time ordering takeout (but was highly recommended by friends) and have to say I was very pleased! The employees were so friendly and the food was amazing and the price was very good!!!,chinese
84,4.0,Lw2vlPixPe72lDp9Cx6GoA,"Great chinese food for this area. Always get steamed dumplings, shrimp mei fun, beef curry. The lunch specials are a great value, under 6 bucks. Will say tho food not always consistent some days better than others.",chinese
85,3.0,Lw2vlPixPe72lDp9Cx6GoA,"I must say I do appreciate the newer location closer to the borough building, and my house, rather than where Wangs used to be near Burger King in Brentwood. I have to say that there isn't much different here than any other Chinese restaurant. I wouldn't eat in here it's more of a take out or delivery style. Orders are always 10 minutes and due to the location it is great for me when wanting Chinese quickly. The prices are average, typical $7-15. 

My main reason for only 3 stars is the staff here isn't very personable. The service is sort of shove your plastic bag with your food in it in front of you, give your total and give money. The woman there almost everytime I've been there isn't very friendly and very expressionless. Just seems cold to me as if unappreciative of customers. I think it would make the customer's experience more pleasant with better, friendlier service as well as make you want to come back to the restaurant. Otherwise the food is good and quickly put together.",chinese
86,3.0,Lw2vlPixPe72lDp9Cx6GoA,"We stopped in today in between lunch and dinner, looking for something quick that would satisfy us for dinner as well.  We dined in, although it looks like most folks do take out or get it delivered.  The dining area was very clean, but the food was served on a thin styrofoam plate. Most annoying was the very pliable plastic fork - it was impossible to pierce the veggies. 
I got the small chicken with cashews and it tasted fine, but later my mouth felt really puckered from the salt.  
The food was very reasonably priced, even the bottled water was reasonable, and the service was very quick.",chinese
87,4.0,Lw2vlPixPe72lDp9Cx6GoA,"Really impressive little place! I've eaten here a good bit of times now and it's always good! It's a non suspecting little Chinese (mainly takeout) place on Brownsville road, and I think they do a great job! The delivery is always efficient and the food is always good and hot and tasty! The prices are very reasonable and they have a great selection of different Chinese items you can try! It's not the best Chinese I've ever had in my whole life, but in may be the best simple takeout cheap Chinese I've had. They're also always nice and the delivery drivers are friendly as well. Good job!!",chinese
88,5.0,G-OMrmKRaSumc73LaSbhPA,"I'll still give them a 5 star even they don't deliver... wish they did because it's one of the best local Chinese joints around. I know it's just ""Chinese food"" but it always taste fresh and it's consistent !!!",chinese
89,5.0,G-OMrmKRaSumc73LaSbhPA,"I've only been here a couple times for takeout and honestly always forget it's there. I stopped in yesterday after Easter shopping and realized they had pad Thai. Usually I drive to south side or Oakland for good Thai food but I was pleasantly surprised how good it was and cheap only $10. Pad Thai typically ranges around $15.

I took a menu home to try some more options but I definitely see it as the best Chinese takeouts in a 5 mile radius just based on 3 visits. Definitely better than Wangs. Not only that my food was the perfect spiciness that I hoped and was done in less than 10 mins - faster than fast food. I'll be back many times - efficient service and delicious food! Photo is chicken pad Thai.",chinese
90,4.0,G-OMrmKRaSumc73LaSbhPA,"Great Chinese spot in Brentwood Town Square.  The place is very clean and bright inside.  They have a lot of different options to choose from.

I had the general tsos chicken.  The chicken was crispy even after my drive home.  Sometimes Chinese food ends up soggy, but this held up well.  The chicken was not overly sauced either.  The flavor of the sauce was some of the best general tsos I've ever had.

Will definitely be back.",chinese
91,4.0,G-OMrmKRaSumc73LaSbhPA,"Love China Wok! Consistently good takeout food whenever we get it. The food is always done in a reasonable amount of time, and the size of the food you are getting is more than worth the price. Its located near the Brentwood towne square so even if you cant street park to pick up, you can park in the square and walk up a short set of stairs to pick up your food.",chinese
92,4.0,G-OMrmKRaSumc73LaSbhPA,Great place to go in Brentwood Town Square. The menu has lots of options and the prices are great. The food comes out of the kitchen fast and the employee service is wonderful. I had the general tso combo. The food was all hot and the outside of the chicken was crispy but not over cooked or over sauced. The egg rolls are crispy on the outside and the filling is delicious. The rice was a little undercooked and the ham in it wasn't very good and tasted like it was from a can. Other than that the food was good. You also get a free two liter with a purchase is $25 or more. Definitely would recommend it and go there again.,chinese
93,5.0,IcrFc5IwCcKyGbVmgWjVjg,"The best Chinese food you can find in all of Pittsburgh. Staff is also friendly.

General Tso's and the Beef Lo Mein noodles are our favorite.",chinese
94,2.0,IcrFc5IwCcKyGbVmgWjVjg,"I ordered from Red Dragon a couple times earlier this year due to it being close to my place of work. I haven't ordered from them in a long time though, since I quickly decided their food isn't really for me. 

The taste of my orders was always kind of ""meh"" - not terrible but not memorable either. I didn't even finish my last order of General Tso, since the lackluster flavoring hardly seemed worth the calories. And speaking of calories: the orders themselves always seemed extra greasy, to the point that I suspect that eating here after modifying my eating habits over the spring might overwhelm my poor stomach. 

My final star rating is based on the fact that I expect Chinese food to be an affordable and appetizing ""cheat meal"" when I do order it. Red Dragon unfortunately falls short, especially compared to the quality of other local eateries (Chinese and otherwise) - hence the 2 stars.",chinese
